level,mode,path_set,cond,n,n_total,n_valid,n_active_vertices_mean,n_active_vertices_sd,n_active_edges_mean,n_active_edges_sd,n_source_requested_mean,n_source_requested_sd,n_target_requested_per_source_mean,n_target_requested_per_source_sd,long_min_hop_mean,long_min_hop_sd,n_sources_sampled_mean,n_sources_sampled_sd,n_ordered_source_target_pairs_mean,n_ordered_source_target_pairs_sd,mean_reachable_fraction_sampled_sources_mean,mean_reachable_fraction_sampled_sources_sd,total_edge_traversals_mean,total_edge_traversals_sd,unique_edges_used_mean,unique_edges_used_sd,unique_edges_used_fraction_of_active_mean,unique_edges_used_fraction_of_active_sd,edge_traversal_hhi_mean,edge_traversal_hhi_sd,effective_edges_mean,effective_edges_sd,effective_edges_fraction_of_active_mean,effective_edges_fraction_of_active_sd,top1pct_traversal_share_mean,top1pct_traversal_share_sd,top1pct_n_edges_mean,top1pct_n_edges_sd,top1pct_n_used_edges_mean,top1pct_n_used_edges_sd,top1pct_median_w_top_used_mean,top1pct_median_w_top_used_sd,top1pct_median_support_top_used_mean,top1pct_median_support_top_used_sd,top1pct_usage_weighted_mean_w_top_used_mean,top1pct_usage_weighted_mean_w_top_used_sd,top1pct_usage_weighted_mean_support_top_used_mean,top1pct_usage_weighted_mean_support_top_used_sd,top5pct_traversal_share_mean,top5pct_traversal_share_sd,top5pct_n_edges_mean,top5pct_n_edges_sd,top5pct_n_used_edges_mean,top5pct_n_used_edges_sd,top5pct_median_w_top_used_mean,top5pct_median_w_top_used_sd,top5pct_median_support_top_used_mean,top5pct_median_support_top_used_sd,top5pct_usage_weighted_mean_w_top_used_mean,top5pct_usage_weighted_mean_w_top_used_sd,top5pct_usage_weighted_mean_support_top_used_mean,top5pct_usage_weighted_mean_support_top_used_sd,top10pct_traversal_share_mean,top10pct_traversal_share_sd,top10pct_n_edges_mean,top10pct_n_edges_sd,top10pct_n_used_edges_mean,top10pct_n_used_edges_sd,top10pct_median_w_top_used_mean,top10pct_median_w_top_used_sd,top10pct_median_support_top_used_mean,top10pct_median_support_top_used_sd,top10pct_usage_weighted_mean_w_top_used_mean,top10pct_usage_weighted_mean_w_top_used_sd,top10pct_usage_weighted_mean_support_top_used_mean,top10pct_usage_weighted_mean_support_top_used_sd,n_samples_for_participant_mean,n_samples_for_participant_sd
sample graphwise,minimum_hop,all,uc,367,367,360,3717.7465940054494,576.5153883515256,12584.24795640327,2156.5527912022967,100.0,0.0,100.0,0.0,4.0,0.0,98.09264305177112,13.678365556415407,8381.912806539509,1230.4176814689451,0.5078623241061047,0.032050570675372765,27822.544959128067,4098.885146163426,3323.0326975476837,532.6714269295005,0.26485588832120516,0.010793467819476665,0.0036965678116760337,0.0004127746857732675,273.99925475344736,31.580716435327837,0.02159241307111365,0.004036254301352064,0.4810959164922189,0.024999324220919505,126.33242506811989,21.628359885570454,126.33242506811989,21.628359885570454,0.3376304922935868,0.11026254473678279,0.6623695077064132,0.11026254473678279,0.3654135830896896,0.08125594289574588,0.6345864169103105,0.08125594289574588,0.7286341086246261,0.010042800331214808,629.6757493188011,107.8822449951866,629.6757493188011,107.8822449951866,0.33488880789340447,0.11129896553441862,0.6651111921065955,0.11129896553441863,0.3643861106720047,0.08234882049835947,0.6356138893279953,0.08234882049835947,0.8441667407604352,0.008549334740796298,1258.8719346049047,215.7095192110762,1258.8719346049047,215.7095192110762,0.33290175097372576,0.1136891855835732,0.6670982490262741,0.1136891855835732,0.3646309641697698,0.08357843725856821,0.6353690358302302,0.08357843725856823,,
sample graphwise,minimum_hop,all,nonibd,359,359,357,3738.5069637883007,360.92533403484305,12733.724233983286,1471.210338424201,100.0,0.0,100.0,0.0,4.0,0.0,99.44289693593315,7.443113769296591,8485.537604456824,749.1213632189581,0.5058685915100457,0.03255946136111585,28185.231197771587,2527.957056537002,3335.5181058495823,357.89835951649957,0.26231199650138287,0.008169473067428218,0.0037258620474053252,0.00045431670691104713,272.22011859778434,31.911352563028633,0.021355169655408214,0.002659757849235904,0.4811268019084203,0.019694402467975877,127.83286908077994,14.75897084688439,127.83286908077994,14.75897084688439,0.3789323199702802,0.11383526875057991,0.6210676800297198,0.11383526875057991,0.4012233353340717,0.08128363579243657,0.5987766646659284,0.08128363579243657,0.7304823178978093,0.007209756660780035,637.150417827298,73.5796590941814,637.150417827298,73.5796590941814,0.3826921520189646,0.11621078944556984,0.6173078479810353,0.11621078944556984,0.4022289815395297,0.08311331272773623,0.5977710184604703,0.08311331272773623,0.8463322478711671,0.006254058532548579,1273.8022284122562,147.14411254195124,1273.8022284122562,147.14411254195124,0.38171372602983833,0.11719854371665099,0.6182862739701617,0.11719854371665099,0.40268413597381997,0.08409520695158895,0.5973158640261801,0.08409520695158895,,
sample graphwise,minimum_hop,long_hop_ge4,overall,1317,1317,1306,3746.5466970387242,429.2483961026159,12682.284738041002,1699.356527962646,100.0,0.0,100.0,0.0,4.0,0.0,99.16476841305999,9.100854184645481,8477.148823082764,869.5320785103904,0.5077773957854899,0.03370362205536211,13673.21336370539,1854.0923693497832,2232.607441154138,275.33081371933946,0.1769956538549136,0.015273412414522933,0.005497622327779981,0.0008138286797133859,185.80257833460166,27.06980044561196,0.01468459689064354,0.0031887926402855305,0.5422273248960597,0.023871840475209294,127.32953682611996,17.031637473603144,127.32953682611996,17.031637473603144,0.3407291516598106,0.1116572717972492,0.6592708483401895,0.1116572717972492,0.3665084197022761,0.09035208552327668,0.6334915802977239,0.09035208552327668,0.7985151819218381,0.013149867719941774,634.5747911921032,84.99448319703663,634.5747911921032,84.99448319703663,0.3367643007732873,0.11516019018375218,0.6632356992267128,0.11516019018375218,0.3667429975234917,0.089227094314858,0.6332570024765083,0.089227094314858,0.9195592726877239,0.012373992784939458,1268.672741078208,169.96886568130842,1268.672741078208,169.96886568130842,0.33696641967857244,0.11617170697648789,0.6630335803214276,0.11617170697648788,0.3666626286095392,0.08884377031608118,0.6333373713904609,0.08884377031608119,,
sample graphwise,minimum_hop,long_hop_ge4,cd,591,591,589,3769.3147208121827,352.13420247327184,12711.91708967851,1491.3159333595406,100.0,0.0,100.0,0.0,4.0,0.0,99.66159052453469,5.807445787387653,8531.192893401016,628.7111625424691,0.508882436415222,0.03528297033555994,13737.248730964468,1598.897219599674,2239.3434856175973,231.97576041912185,0.17730521137103436,0.01681723384534428,0.005535519741704207,0.0007922614794694989,184.33873781545938,26.314900087147006,0.01466653944016154,0.0036464597821269473,0.541120893202045,0.02620825346629451,127.6429780033841,14.924495153890495,127.6429780033841,14.924495153890495,0.3192063918186035,0.11152951192581434,0.6807936081813964,0.11152951192581433,0.34741115383553445,0.09018451836877957,0.6525888461644656,0.09018451836877957,0.7981845600120394,0.014706671085178289,636.0524534686971,74.57309265950305,636.0524534686971,74.57309265950305,0.31501193873913186,0.11749441077782782,0.6849880612608682,0.11749441077782784,0.34820875393045364,0.08967091241747309,0.6517912460695463,0.08967091241747308,0.9193658554036219,0.01350437348337427,1271.642978003384,149.1536737387915,1271.642978003384,149.1536737387915,0.31558010987120333,0.11782819272983565,0.6844198901287967,0.11782819272983565,0.34856565615403423,0.08926275655480452,0.6514343438459659,0.08926275655480453,,
sample graphwise,minimum_hop,long_hop_ge4,uc,367,367,360,3717.7465940054494,576.5153883515256,12584.24795640327,2156.5527912022967,100.0,0.0,100.0,0.0,4.0,0.0,98.09264305177112,13.678365556415407,8381.912806539509,1230.4176814689451,0.5078623241061047,0.032050570675372765,13529.457765667576,2311.6179072315776,2222.9209809264307,356.415589971959,0.17767892042468264,0.015288122069715422,0.005444940189847226,0.0008261083212350091,187.85076813316115,28.349782890414733,0.014809969898578777,0.0032830571163504295,0.5431318629295745,0.024037944694750547,126.33242506811989,21.628359885570454,126.33242506811989,21.628359885570454,0.3380263692213561,0.10505932502818266,0.6619736307786439,0.10505932502818267,0.36249708324730273,0.08428538615522083,0.6375029167526972,0.08428538615522083,0.797769482215382,0.013346661802573602,629.6757493188011,107.8822449951866,629.6757493188011,107.8822449951866,0.3352164787508389,0.10711550942714199,0.6647835212491611,0.10711550942714197,0.3635894581876875,0.08345573693620678,0.6364105418123125,0.08345573693620678,0.9186537548810796,0.012511675191095103,1258.8719346049047,215.7095192110762,1258.8719346049047,215.7095192110762,0.33429017434789404,0.10946343433720122,0.665709825652106,0.10946343433720122,0.36328655925155706,0.08331326311880473,0.6367134407484428,0.08331326311880471,,
sample graphwise,minimum_hop,long_hop_ge4,nonibd,359,359,357,3738.5069637883007,360.92533403484305,12733.724233983286,1471.210338424201,100.0,0.0,100.0,0.0,4.0,0.0,99.44289693593315,7.443113769296591,8485.537604456824,749.1213632189581,0.5058685915100457,0.03255946136111585,13714.754874651811,1705.9628314395939,2231.4206128133706,243.87784905063268,0.1757959190030593,0.012207285675388901,0.005488221747540268,0.0008330082134044994,186.1523086939669,26.829898562586404,0.014587962592260384,0.0020895625484840257,0.5431406430353017,0.019107968621798532,127.83286908077994,14.75897084688439,127.83286908077994,14.75897084688439,0.37896418590158815,0.10827162059810173,0.6210358140984119,0.10827162059810173,0.4020612788599826,0.08602233530545479,0.5979387211400173,0.08602233530545479,0.7998126278579598,0.009679186899439243,637.150417827298,73.5796590941814,637.150417827298,73.5796590941814,0.3742134805105391,0.10946933225625133,0.625786519489461,0.10946933225625133,0.40050194328592564,0.08437426172841685,0.5994980567140743,0.08437426172841685,0.9207915113172135,0.009949433504828012,1273.8022284122562,147.14411254195124,1273.8022284122562,147.14411254195124,0.3749495703664844,0.1103546410908612,0.6250504296335155,0.1103546410908612,0.39992453825986396,0.08409539040611488,0.6000754617401358,0.08409539040611488,,
participant average,minimax,all,overall,106,106,106,3750.93456947641,188.86165073505524,12698.988418766612,869.4918787876146,100.0,0.0,100.0,0.0,4.0,0.0,99.23509973756074,3.0122818702738536,8481.089795219556,298.8416261329618,0.5074854117055047,0.018866448181210846,39474.669226779,2053.361138099622,3472.213534955499,202.05501163751077,0.2741135883113127,0.006042039547735051,0.0042270784670776565,0.0005599753998674967,249.3595990645347,30.2782005419888,0.019626663102595258,0.002675421219064662,0.5128461123369822,0.01847250061851923,127.5014924172124,8.708163400735142,127.5014924172124,8.708163400735142,0.1756463323672176,0.08439553390386947,0.8243536676327824,0.08439553390386947,0.18627505565270303,0.06739080037706985,0.8137249443472971,0.06739080037706985,0.7817050438620566,0.008506715153451916,635.4112085302132,43.47618215546978,635.4112085302132,43.47618215546978,0.21259549049363247,0.10003706600102374,0.7874045095063676,0.10003706600102374,0.2081451350715884,0.06934107929890101,0.7918548649284116,0.06934107929890103,0.8737452899584802,0.00520744325479132,1270.3478533829896,86.95742529180117,1270.3478533829896,86.95742529180117,0.24501856167194733,0.10640887514123874,0.7549814383280526,0.10640887514123874,0.22019626831976605,0.07015407932344517,0.7798037316802338,0.07015407932344517,12.424528301886792,5.259220318869191
participant average,minimax,all,cd,50,50,50,3765.552897793581,201.021870785142,12694.097231177013,920.9384018202826,100.0,0.0,100.0,0.0,4.0,0.0,99.6,2.8000000000000003,8524.507438278128,298.7260960036792,0.5083729238321919,0.022050115891233305,39902.056151010685,2035.1347510444277,3482.596952339752,213.4047489992876,0.2752201777392474,0.0070878847510219625,0.004325664560302939,0.0006102691599155471,245.09321051516014,31.587986512142088,0.01943213858550761,0.0031602502242451015,0.5119708214612831,0.020842681859817816,127.47358051330073,9.22358057308311,127.47358051330073,9.22358057308311,0.15219933835846114,0.09118280501195128,0.8478006616415388,0.09118280501195127,0.16962809348618918,0.07214190616135435,0.8303719065138107,0.07214190616135437,0.7820328544360285,0.008768273478331864,635.1696690422543,46.05885470901246,635.1696690422543,46.05885470901246,0.1886881655875972,0.11200987546439288,0.8113118344124026,0.11200987546439288,0.19184073327472506,0.07523705149974476,0.8081592667252749,0.07523705149974477,0.8737227941035569,0.005586205622948465,1269.864471773519,92.10861269651139,1269.864471773519,92.10861269651139,0.21986800316965818,0.12171806377663114,0.7801319968303417,0.12171806377663114,0.20401338492691193,0.07655662591518461,0.7959866150730881,0.07655662591518464,11.82,4.8070365091186895
participant average,minimax,all,uc,30,30,30,3722.6066341499272,194.08012574823223,12603.395453545934,881.9347642316061,100.0,0.0,100.0,0.0,4.0,0.0,98.40846351715918,3.887633551317692,8402.267757424444,335.328045688543,0.5062749281091217,0.011836789283232847,39266.11871853353,2258.92505234546,3445.5951238945295,201.2993180077714,0.27407758359520135,0.0053446857368132155,0.004178115411902753,0.0005292058823132093,251.13376339849626,29.435567196592384,0.019732189191706738,0.002256377676330869,0.5142300564066409,0.017465754137549982,126.52866308315157,8.824794991675684,126.52866308315157,8.824794991675684,0.1776732799227502,0.06471881791698074,0.8223267200772497,0.06471881791698074,0.18748358897318596,0.05597035777981088,0.8125164110268142,0.05597035777981089,0.7825650955863654,0.008867027298428011,630.6273568131688,44.09888298071923,630.6273568131688,44.09888298071923,0.21752176198936024,0.07907004780312783,0.7824782380106398,0.07907004780312783,0.20872142018129758,0.057390318464827755,0.7912785798187024,0.05739031846482776,0.8742082188944317,0.005276044088990807,1260.7896002129442,88.21042184473514,1260.7896002129442,88.21042184473514,0.25169048160741947,0.08230199443796545,0.7483095183925805,0.08230199443796545,0.220620499825713,0.05798828575177946,0.779379500174287,0.05798828575177947,12.233333333333333,5.684384067093129
participant average,minimax,all,nonibd,26,26,26,3755.5084788585623,151.2866989142446,12818.694124001233,727.1959357949429,100.0,0.0,100.0,0.0,4.0,0.0,99.4871794871795,1.8356180850354293,8488.542832947433,227.79650583530807,0.507175369457702,0.01873954545095788,38893.40649738593,1611.660630167864,3482.9589758253637,175.98178363206796,0.272027075622336,0.003542751790896401,0.004093985659153924,0.000447086843542503,255.51707973568415,27.247882193995263,0.019878987840327503,0.0019880163813200324,0.512932505479105,0.01414529196180819,128.6776645409589,7.295342950540104,128.6776645409589,7.295342950540104,0.21839791981998086,0.07298414132609307,0.781602080180019,0.07298414132609306,0.21689398291082632,0.05848161685180463,0.7831060170891738,0.05848161685180462,0.7800822715379087,0.007263495411577585,641.3955364498007,36.33501798442001,641.3955364498007,36.33501798442001,0.25288695589478344,0.08190018560762952,0.7471130441052165,0.08190018560762956,0.23883480955435352,0.05884712457201664,0.7611651904456463,0.05884712457201665,0.8732544024456966,0.004235145003711568,1282.3061870589465,72.70229801752912,1282.3061870589465,72.70229801752912,0.2856866511738817,0.08327084303411601,0.7143133488261183,0.083270843034116,0.25082770002993143,0.05892266176201313,0.7491722999700686,0.05892266176201312,13.807692307692308,5.327860234142428
participant average,minimax,long_hop_ge4,overall,106,106,106,3750.93456947641,188.86165073505524,12698.988418766612,869.4918787876146,100.0,0.0,100.0,0.0,4.0,0.0,99.23509973756074,3.0122818702738536,8481.089795219556,298.8416261329618,0.5074854117055047,0.018866448181210846,17770.174047320743,1106.889869415944,2361.0776701034492,122.42909349238717,0.1868257826500889,0.007675620850641713,0.004866416757342424,0.0005625310909297573,214.11451264211723,23.74211162165785,0.016841010631584524,0.0018986062648748624,0.5667055869138691,0.01705330062358986,127.5014924172124,8.708163400735142,127.5014924172124,8.708163400735142,0.1902927678161902,0.08838743142549277,0.8097072321838099,0.08838743142549277,0.21240607289083183,0.07395385536286357,0.7875939271091683,0.07395385536286357,0.8179068359443702,0.007669895417711792,635.4112085302132,43.47618215546978,635.4112085302132,43.47618215546978,0.23262587284301214,0.09763309065112473,0.7673741271569879,0.09763309065112473,0.23152196767159905,0.07256645956747246,0.768478032328401,0.07256645956747246,0.9242533671416562,0.004903815529073953,1270.3478533829896,86.95742529180117,1270.3478533829896,86.95742529180117,0.2579533702775279,0.0990273437677377,0.7420466297224723,0.0990273437677377,0.24178563784795234,0.07190594069528455,0.7582143621520474,0.07190594069528455,12.424528301886792,5.259220318869191
participant average,minimax,long_hop_ge4,cd,50,50,50,3765.552897793581,201.021870785142,12694.097231177013,920.9384018202826,100.0,0.0,100.0,0.0,4.0,0.0,99.6,2.8000000000000003,8524.507438278128,298.7260960036792,0.5083729238321919,0.022050115891233305,17936.39304951293,1143.2703916564399,2369.703068157497,132.20565744614834,0.18772278483464816,0.008483544698288147,0.0049475054348767,0.000594257999166083,211.0283513459932,24.330311629209906,0.016726563050977715,0.00223952697198783,0.5663547700112015,0.019254850880184738,127.47358051330073,9.22358057308311,127.47358051330073,9.22358057308311,0.16537116908462923,0.0960423977721984,0.8346288309153707,0.0960423977721984,0.19394987504608505,0.07827065455489288,0.8060501249539149,0.07827065455489288,0.817760903831045,0.0082897993340797,635.1696690422543,46.05885470901246,635.1696690422543,46.05885470901246,0.20907554374655318,0.1115771621992333,0.7909244562534468,0.11157716219923332,0.21460854464242746,0.07816715787127058,0.7853914553575726,0.07816715787127058,0.9238911809483449,0.005584988425123802,1269.864471773519,92.10861269651139,1269.864471773519,92.10861269651139,0.23558769758779086,0.11329482444064114,0.764412302412209,0.11329482444064115,0.22567410655696707,0.07785855637344137,0.7743258934430329,0.07785855637344137,11.82,4.8070365091186895
participant average,minimax,long_hop_ge4,uc,30,30,30,3722.6066341499272,194.08012574823223,12603.395453545934,881.9347642316061,100.0,0.0,100.0,0.0,4.0,0.0,98.40846351715918,3.887633551317692,8402.267757424444,335.328045688543,0.5062749281091217,0.011836789283232847,17702.48037689955,1120.6606622176662,2350.113617535727,117.60606436326525,0.18743138401933515,0.006906904125070652,0.004818422716956747,0.0005621822579506417,215.81202740039635,24.68671947147706,0.016946779942314635,0.0016968000548975783,0.5682269615043646,0.01600168815688044,126.52866308315157,8.824794991675684,126.52866308315157,8.824794991675684,0.19372020433349466,0.07035221574613994,0.8062797956665053,0.07035221574613998,0.21456972073133554,0.063495509774187,0.7854302792686644,0.06349550977418698,0.818164845546315,0.007268774819609964,630.6273568131688,44.09888298071923,630.6273568131688,44.09888298071923,0.23957044294392024,0.07513950477954971,0.7604295570560797,0.07513950477954971,0.23238636686882297,0.061461387749205405,0.767613633131177,0.06146138774920541,0.9239454454851919,0.004096152738429237,1260.7896002129442,88.21042184473514,1260.7896002129442,88.21042184473514,0.26439227182647396,0.07749912139444708,0.7356077281735259,0.07749912139444708,0.2421754233298694,0.06099740311759292,0.7578245766701309,0.0609974031175929,12.233333333333333,5.684384067093129
participant average,minimax,long_hop_ge4,nonibd,26,26,26,3755.5084788585623,151.2866989142446,12818.694124001233,727.1959357949429,100.0,0.0,100.0,0.0,4.0,0.0,99.4871794871795,1.8356180850354293,8488.542832947433,227.79650583530807,0.507175369457702,0.01873954545095788,17528.630201283297,956.8807575622809,2357.1411960391893,106.01888929623098,0.1844020076383444,0.0062368173350878355,0.004765854731759985,0.00046999888372413625,218.09076733664918,20.471316668995595,0.01693906062037057,0.0012965984794297268,0.5656248025838119,0.013157843878092556,128.6776645409589,7.295342950540104,128.6776645409589,7.295342950540104,0.2342641847799944,0.07252064646228998,0.7657358152200058,0.07252064646228996,0.24540224431476362,0.06414758042265611,0.7545977556852362,0.06414758042265609,0.8178897712369824,0.00682622946330527,641.3955364498007,36.33501798442001,641.3955364498007,36.33501798442001,0.26990200175823154,0.07677611900062818,0.7300979982417686,0.07677611900062818,0.26305039750013226,0.061763649738409775,0.7369496024998676,0.06176364973840975,0.9253051732708675,0.004150529149985077,1282.3061870589465,72.70229801752912,1282.3061870589465,72.70229801752912,0.29353477750900747,0.07803815489371314,0.7064652224909925,0.07803815489371314,0.2723195993899428,0.06080452852827165,0.7276804006100572,0.060804528528271645,13.807692307692308,5.327860234142428
participant average,minimum_hop,all,overall,106,106,106,3750.93456947641,188.86165073505524,12698.988418766612,869.4918787876146,100.0,0.0,100.0,0.0,4.0,0.0,99.23509973756074,3.0122818702738536,8481.089795219556,298.8416261329618,0.5074854117055047,0.018866448181210846,28162.56406960723,991.5448498373579,3344.3730411291026,191.8692661383887,0.26406675485975084,0.00531982311191715,0.0037292781796544106,0.00017159524919561282,271.7002950520219,12.352739267167477,0.02144598629894468,0.001605115225602752,0.4806096289009368,0.011626125955877644,127.5014924172124,8.708163400735142,127.5014924172124,8.708163400735142,0.3421684654185953,0.09588309777273547,0.6578315345814048,0.09588309777273547,0.37078006085126586,0.06460815815947116,0.6292199391487342,0.06460815815947114,0.7291961191628192,0.004392629456434319,635.4112085302132,43.47618215546978,635.4112085302132,43.47618215546978,0.34192316020645713,0.10223197581708873,0.6580768397935431,0.10223197581708875,0.3706771274182901,0.06830789131400875,0.62932287258171,0.06830789131400875,0.8448103215421717,0.0041158426490142865,1270.3478533829896,86.95742529180117,1270.3478533829896,86.95742529180117,0.34029596582132554,0.10299199985775574,0.6597040341786744,0.10299199985775574,0.3710062518318181,0.0692877229496251,0.6289937481681819,0.06928772294962511,12.424528301886792,5.259220318869191
participant average,minimum_hop,all,cd,50,50,50,3765.552897793581,201.021870785142,12694.097231177013,920.9384018202826,100.0,0.0,100.0,0.0,4.0,0.0,99.6,2.8000000000000003,8524.507438278128,298.7260960036792,0.5083729238321919,0.022050115891233305,28299.91286278105,1006.7856862358685,3349.276459442063,205.15310887890718,0.26471985700047557,0.00610556343988808,0.0037594226833599703,0.00017743257706004682,269.61316565585867,12.695788064997974,0.021438979283180695,0.0019439469913902555,0.47935508989034764,0.013140442321822344,127.47358051330073,9.22358057308311,127.47358051330073,9.22358057308311,0.321734373301856,0.10928941112488391,0.6782656266981439,0.1092894111248839,0.3560690365224845,0.071525909144564,0.6439309634775155,0.07152590914456397,0.7284279381123672,0.005185554058739794,635.1696690422543,46.05885470901246,635.1696690422543,46.05885470901246,0.3215461164667592,0.11671798316485069,0.6784538835332409,0.11671798316485071,0.35627838452937605,0.07625993801903129,0.643721615470624,0.07625993801903129,0.8440923350169913,0.004853313340512343,1269.864471773519,92.10861269651139,1269.864471773519,92.10861269651139,0.3194808303301126,0.11813871677328898,0.6805191696698875,0.11813871677328897,0.35664507375127535,0.07766235815245273,0.6433549262487247,0.07766235815245273,11.82,4.8070365091186895
participant average,minimum_hop,all,uc,30,30,30,3722.6066341499272,194.08012574823223,12603.395453545934,881.9347642316061,100.0,0.0,100.0,0.0,4.0,0.0,98.40846351715918,3.887633551317692,8402.267757424444,335.328045688543,0.5062749281091217,0.011836789283232847,27917.24000364748,1091.0942460836684,3324.6029429817604,191.24436451891617,0.2645095544096211,0.004669852636660354,0.0037029155451122303,0.00016330317880318065,273.41570505240554,12.474142527818534,0.021551351716034593,0.0012781409133112906,0.4812021778008209,0.010234264325727625,126.52866308315157,8.824794991675684,126.52866308315157,8.824794991675684,0.3459867522669715,0.07466640998930481,0.6540132477330284,0.07466640998930481,0.37011544688527576,0.0517293576230299,0.6298845531147244,0.05172935762302991,0.7291644676409579,0.0036769508129650573,630.6273568131688,44.09888298071923,630.6273568131688,44.09888298071923,0.34401138535508413,0.08215495451302149,0.6559886146449158,0.08215495451302147,0.36928266572997365,0.054828680162212304,0.6307173342700262,0.05482868016221231,0.8446337758549176,0.0034654183634053874,1260.7896002129442,88.21042184473514,1260.7896002129442,88.21042184473514,0.3421250906853911,0.08220529936981226,0.657874909314609,0.08220529936981226,0.3694814710955497,0.05559778908251234,0.6305185289044503,0.05559778908251235,12.233333333333333,5.684384067093129
participant average,minimum_hop,all,nonibd,26,26,26,3755.5084788585623,151.2866989142446,12818.694124001233,727.1959357949429,100.0,0.0,100.0,0.0,4.0,0.0,99.4871794871795,1.8356180850354293,8488.542832947433,227.79650583530807,0.507175369457702,0.01873954545095788,28181.498004995752,761.1111116859425,3357.7550422357276,162.0847833535092,0.2622998666469685,0.0037894359234821088,0.0037017264046923905,0.00015944469713170245,273.7346861980468,10.801686532081476,0.021337885848002433,0.0011519665048196513,0.48233849365220355,0.009577567850837616,128.6776645409589,7.295342950540104,128.6776645409589,7.295342950540104,0.37705908081804423,0.07773007666485358,0.6229409191819557,0.07773007666485358,0.3998373545212184,0.05320666172039298,0.6001626454787816,0.05320666172039293,0.7307099114004516,0.00281532243598585,641.3955364498007,36.33501798442001,641.3955364498007,36.33501798442001,0.37870029222669116,0.08041956407866455,0.6212997077733089,0.08041956407866455,0.3999760118450281,0.05577586030161549,0.6000239881549718,0.05577586030161548,0.8463947714220432,0.0025242514692135278,1282.3061870589465,72.70229801752912,1282.3061870589465,72.70229801752912,0.3782145438458904,0.0795813593240262,0.6217854561541096,0.07958135932402621,0.4003832643747102,0.05607615606384915,0.5996167356252898,0.05607615606384916,13.807692307692308,5.327860234142428
participant average,minimum_hop,long_hop_ge4,overall,106,106,106,3750.93456947641,188.86165073505524,12698.988418766612,869.4918787876146,100.0,0.0,100.0,0.0,4.0,0.0,99.23509973756074,3.0122818702738536,8481.089795219556,298.8416261329618,0.5074854117055047,0.018866448181210846,13694.026339350708,732.294489831125,2237.1115199225055,115.57002825493664,0.1770436130495011,0.007535119192864678,0.005486813906752765,0.00027287494037709297,186.01293187178706,9.461416801039288,0.014677093203054596,0.0010255892150186222,0.5426606025911149,0.011149716265076591,127.5014924172124,8.708163400735142,127.5014924172124,8.708163400735142,0.3446138410556574,0.09080417089969997,0.6553861589443426,0.09080417089969997,0.36873801578952603,0.06731529135943211,0.6312619842104741,0.06731529135943211,0.7986372279902795,0.005644501500514794,635.4112085302132,43.47618215546978,635.4112085302132,43.47618215546978,0.3415391685201689,0.09405420938802012,0.6584608314798313,0.09405420938802012,0.36928173926602353,0.06759803166050936,0.6307182607339763,0.06759803166050937,0.9194925574305806,0.005828749416729957,1270.3478533829896,86.95742529180117,1270.3478533829896,86.95742529180117,0.3413254635591268,0.09561906436363786,0.658674536440873,0.09561906436363787,0.369162456399355,0.06772243690839784,0.6308375436006448,0.06772243690839784,12.424528301886792,5.259220318869191
participant average,minimum_hop,long_hop_ge4,cd,50,50,50,3765.552897793581,201.021870785142,12694.097231177013,920.9384018202826,100.0,0.0,100.0,0.0,4.0,0.0,99.6,2.8000000000000003,8524.507438278128,298.7260960036792,0.5083729238321919,0.022050115891233305,13739.583090763092,785.4292032671831,2238.6726528461068,127.54341117463629,0.17736253878862393,0.008359157743126688,0.005522487275572743,0.00027074798390584005,184.7319235432924,9.531724278956263,0.01468524590932048,0.0011409636466860986,0.5410342317549727,0.012491882907743935,127.47358051330073,9.22358057308311,127.47358051330073,9.22358057308311,0.32691952396782914,0.10237371346995652,0.6730804760321709,0.10237371346995654,0.352432227512999,0.07310756078080494,0.647567772487001,0.07310756078080494,0.7982200536172063,0.00651926727305369,635.1696690422543,46.05885470901246,635.1696690422543,46.05885470901246,0.3252278797339814,0.108793350022681,0.6747721202660186,0.10879335002268102,0.35466442082958893,0.0749022625259178,0.6453355791704112,0.07490226252591783,0.9193143016559121,0.006453282337665036,1269.864471773519,92.10861269651139,1269.864471773519,92.10861269651139,0.3252822164315275,0.10938219987626306,0.6747177835684727,0.10938219987626306,0.35523517530422716,0.07530654872170946,0.6447648246957729,0.07530654872170946,11.82,4.8070365091186895
