bin_mid,avg_sample_graph,avg_participant,cd_participant,uc_participant,nonibd_participant
0.41540201005025124,0.961847463683334,0.9651934042753693,0.8621355295687735,0.9846054819899165,1.1409830736558833
0.4203768844221106,0.9154620849872867,0.9221879553494825,0.7999914229695847,0.9618828836514177,1.1113794465008997
0.42535175879396986,0.8890314250097621,0.8907260987744713,0.7844914159897287,0.9139589608481826,1.0682164171216169
0.43032663316582914,0.8755777105651844,0.8906090842188362,0.7735331505450973,0.9451856817489948,1.0527821133643054
0.4353015075376885,0.8463364495426338,0.8545482126225447,0.727189781072483,0.8665853871954816,1.0855792257115817
0.44027638190954776,0.861640681170226,0.8741212760633201,0.7781839990850261,0.8437573474348363,1.0936513417467508
0.44525125628140705,0.8327535067925212,0.8459075231604706,0.7327381630398331,0.9011897152747981,0.9997537632605495
0.45022613065326633,0.8059100311872173,0.8096071440108853,0.69982594056143,0.8473130820359192,0.9772179913847985
0.4552010050251256,0.7917148761833342,0.7919295841823617,0.6976932398008708,0.7845083834569414,0.9817162472914831
0.46017587939698495,0.7973792405875038,0.8159170626335369,0.7076853756262612,0.8656499639402749,0.9666708053705233
0.46515075376884424,0.7697586086888611,0.7804883478129214,0.6631309584391625,0.8644142030120189,0.9093381098404228
0.4701256281407035,0.7694636998343451,0.7749986448649278,0.6515789453921249,0.8355478431980651,0.9424797611590059
0.4751005025125628,0.7639948522404647,0.7778765829573099,0.6480544425615805,0.8549938778584181,0.9385530511401262
0.48007537688442214,0.72700266815707,0.7407961948145012,0.6592704420683527,0.7661594744210946,0.8683111659341021
0.48505025125628143,0.7263661826903546,0.7360242101883057,0.667210758488217,0.7614465532371804,0.8390242984013129
0.4900251256281407,0.7121366379493259,0.7238885592506152,0.6230543681724063,0.7804089443361882,0.8525846362253554
0.495,0.689270908330622,0.6961655336559721,0.6290926483524304,0.7191327810151903,0.7986511815175308
0.4999748743718593,0.6771776439175503,0.6824950714138569,0.6073867211037044,0.7168805808926076,0.7872586187655917
0.5049497487437187,0.6770892366521369,0.6855482143540389,0.6226151940891935,0.7172741503884308,0.7699664040544424
0.5099246231155778,0.6886720648677329,0.7028190177514013,0.6374755679334149,0.7884680836637479,0.7296536528871287
0.5148994974874372,0.6543813499115563,0.6721270957395257,0.5914307667344927,0.7210267162095966,0.7708897048221998
0.5198743718592964,0.6790305699772923,0.6883349722482454,0.6316391493002212,0.7063935026417263,0.7765286351558138
0.5248492462311558,0.6480335547511983,0.6600913639153709,0.5965757127951998,0.7125799074331519,0.7216731427797988
0.5298241206030151,0.628812770426602,0.6407287181677794,0.5663734682618422,0.683574833651227,0.7342817578136805
0.5347989949748744,0.6382116002913533,0.6429594763080304,0.5784375708405383,0.7061296378033589,0.6941514158662905
