level,mode,path_set,cond,n,n_total,n_valid,n_active_vertices_mean,n_active_vertices_sd,n_active_edges_mean,n_active_edges_sd,n_source_requested_mean,n_source_requested_sd,n_target_requested_per_source_mean,n_target_requested_per_source_sd,long_min_hop_mean,long_min_hop_sd,n_sources_sampled_mean,n_sources_sampled_sd,n_ordered_source_target_pairs_mean,n_ordered_source_target_pairs_sd,mean_reachable_fraction_sampled_sources_mean,mean_reachable_fraction_sampled_sources_sd,n_paths_mean,n_paths_sd,path_length_q1_mean,path_length_q1_sd,path_length_q5_mean,path_length_q5_sd,path_length_q10_mean,path_length_q10_sd,path_length_q20_mean,path_length_q20_sd,path_length_q30_mean,path_length_q30_sd,path_length_q50_mean,path_length_q50_sd,path_length_q70_mean,path_length_q70_sd,path_length_q80_mean,path_length_q80_sd,path_length_q90_mean,path_length_q90_sd,path_length_q95_mean,path_length_q95_sd,path_length_q99_mean,path_length_q99_sd,path_length_mean_mean,path_length_mean_sd,path_length_sd_mean,path_length_sd_sd,bottleneck_w_q1_mean,bottleneck_w_q1_sd,bottleneck_w_q5_mean,bottleneck_w_q5_sd,bottleneck_w_q10_mean,bottleneck_w_q10_sd,bottleneck_w_q20_mean,bottleneck_w_q20_sd,bottleneck_w_q30_mean,bottleneck_w_q30_sd,bottleneck_w_q50_mean,bottleneck_w_q50_sd,bottleneck_w_q70_mean,bottleneck_w_q70_sd,bottleneck_w_q80_mean,bottleneck_w_q80_sd,bottleneck_w_q90_mean,bottleneck_w_q90_sd,bottleneck_w_q95_mean,bottleneck_w_q95_sd,bottleneck_w_q99_mean,bottleneck_w_q99_sd,bottleneck_w_mean_mean,bottleneck_w_mean_sd,bottleneck_w_sd_mean,bottleneck_w_sd_sd,min_support_q1_mean,min_support_q1_sd,min_support_q5_mean,min_support_q5_sd,min_support_q10_mean,min_support_q10_sd,min_support_q20_mean,min_support_q20_sd,min_support_q30_mean,min_support_q30_sd,min_support_q50_mean,min_support_q50_sd,min_support_q70_mean,min_support_q70_sd,min_support_q80_mean,min_support_q80_sd,min_support_q90_mean,min_support_q90_sd,min_support_q95_mean,min_support_q95_sd,min_support_q99_mean,min_support_q99_sd,min_support_mean_mean,min_support_mean_sd,min_support_sd_mean,min_support_sd_sd,mean_w2_q1_mean,mean_w2_q1_sd,mean_w2_q5_mean,mean_w2_q5_sd,mean_w2_q10_mean,mean_w2_q10_sd,mean_w2_q20_mean,mean_w2_q20_sd,mean_w2_q30_mean,mean_w2_q30_sd,mean_w2_q50_mean,mean_w2_q50_sd,mean_w2_q70_mean,mean_w2_q70_sd,mean_w2_q80_mean,mean_w2_q80_sd,mean_w2_q90_mean,mean_w2_q90_sd,mean_w2_q95_mean,mean_w2_q95_sd,mean_w2_q99_mean,mean_w2_q99_sd,mean_w2_mean_mean,mean_w2_mean_sd,mean_w2_sd_mean,mean_w2_sd_sd,n_samples_for_participant_mean,n_samples_for_participant_sd
sample graphwise,minimum_hop,all,uc,367,367,360,3717.7465940054494,576.5153883515256,12584.24795640327,2156.5527912022967,100.0,0.0,100.0,0.0,4.0,0.0,98.09264305177112,13.678365556415407,8381.912806539509,1230.4176814689451,0.5078623241061047,0.032050570675372765,8381.912806539509,1230.4176814689451,1.9944444444444445,0.07432826755699806,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.9944444444444445,0.07432826755699806,4.0,0.0,4.097777777777777,0.2962648131421832,4.936111111111111,0.24455489928732177,5.277083333333334,0.44697575592965766,3.3197568451042123,0.0652599539657821,0.8375426240136995,0.040834403124193286,0.1251745516391993,0.08662420162316588,0.2658668840467552,0.09969871680830082,0.3289537072843034,0.09861455009403841,0.3903830415886653,0.10584019663079824,0.44301328205323404,0.12461742262342201,0.5716256554800296,0.15817987752529994,0.7163835368730744,0.15854277400596511,0.7903727390402083,0.14516511892219103,0.8721511159418428,0.11421347511919062,0.9215648348731276,0.0814379543599637,0.9717936696468844,0.04023694801239559,0.5822802545149072,0.10719437947713899,0.21722282546136593,0.04578233495833714,0.02820633035311558,0.04023694801239561,0.07843516512687237,0.08143795435996368,0.12784888405815723,0.11421347511919065,0.20962726095979167,0.14516511892219103,0.28361646312692557,0.15854277400596511,0.4283743445199703,0.15817987752529994,0.5569867179467659,0.12461742262342203,0.6096169584113347,0.10584019663079824,0.6710462927156967,0.0986145500940384,0.7341331159532447,0.09969871680830081,0.8748254483608005,0.08662420162316582,0.4177197454850928,0.10719437947713899,0.2172228254613659,0.04578233495833714,0.013007055304175416,0.019516823924828335,0.040547720779078755,0.03807200037187767,0.0594349612000247,0.04780555596185836,0.0865491153697371,0.06076939436692488,0.11316209679751678,0.07230878859504512,0.17504407019331247,0.09137484127227384,0.2550459774916307,0.10639170127231334,0.306650926674094,0.11425113623577754,0.3829083361318309,0.12502055260014389,0.4508490292278479,0.130604960459844,0.5898608067606077,0.14450192567818412,0.2018702146450547,0.08330968128248328,0.1321821508482654,0.03668752662630854,,
sample graphwise,minimum_hop,all,nonibd,359,359,357,3738.5069637883007,360.92533403484305,12733.724233983286,1471.210338424201,100.0,0.0,100.0,0.0,4.0,0.0,99.44289693593315,7.443113769296591,8485.537604456824,749.1213632189581,0.5058685915100457,0.03255946136111585,8485.537604456824,749.1213632189581,2.0,0.0,2.0,0.0,2.0056022408963585,0.07463816579537381,3.0,0.0,3.0,0.0,3.0,0.0,3.9971988795518207,0.052851434913482376,4.0,0.0,4.1232492997198875,0.3287231507491451,4.913165266106443,0.2815927251957914,5.3288235294117685,0.4683396558950618,3.3217477705715046,0.06416378796111456,0.840116294796285,0.039816247522417414,0.16983674579609354,0.10469501848543988,0.30841915241662665,0.11105103519562398,0.3687868698520899,0.1053794279556433,0.42990297297685115,0.11256727227864172,0.486492385579809,0.1286588075984405,0.6141459694860238,0.1514822379053883,0.7581115025922096,0.148505188321767,0.8311897058765063,0.12296713462176773,0.9105602443229802,0.08339887741136645,0.9497236927700052,0.056964303878686354,0.9825906255790877,0.02443504584715324,0.622799437975696,0.101894452793246,0.2141614487498789,0.042512679849959364,0.017409374420912196,0.024435045847153107,0.050276307229994655,0.05696430387868629,0.08943975567701978,0.08339887741136645,0.16881029412349388,0.12296713462176774,0.2418884974077904,0.148505188321767,0.3858540305139762,0.1514822379053883,0.5135076144201909,0.1286588075984405,0.5700970270231488,0.11256727227864172,0.6312131301479101,0.10537942795564328,0.6915808475833732,0.11105103519562398,0.8301632542039061,0.10469501848544008,0.377200562024304,0.101894452793246,0.2141614487498789,0.042512679849959364,0.02211824127744666,0.02742460957971041,0.05567321344327471,0.04628977193002734,0.0776308466679085,0.05596113074627858,0.11028114044496046,0.0688543342571977,0.14076726834194708,0.07879098819149759,0.20743888723262194,0.09427155040219404,0.2900447989857698,0.10587825774859182,0.3449765752087516,0.11029032753307501,0.4251332395642704,0.11404994235109583,0.4952571098103948,0.11923539978603882,0.6372453941243003,0.1294877756688503,0.2329547339831293,0.08448232035345049,0.14020715249955085,0.032421121437935324,,
sample graphwise,minimum_hop,long_hop_ge4,overall,1317,1317,1306,3746.5466970387242,429.2483961026159,12682.284738041002,1699.356527962646,100.0,0.0,100.0,0.0,4.0,0.0,99.16476841305999,9.100854184645481,8477.148823082764,869.5320785103904,0.5077773957854899,0.03370362205536211,3238.195140470767,422.577326292127,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.008422664624809,0.09138776365261694,4.440428790199082,0.4955741019915111,4.9992343032159265,0.02766063073229471,5.038744257274119,0.19223944316494612,5.81572741194487,0.4091551439507101,4.219965821562566,0.05028402026938969,0.46172156725543406,0.06207516521634732,0.24363473667345764,0.10320043354571928,0.339000768095976,0.09903574542993875,0.3780541753654542,0.10379509007020005,0.4374175239896412,0.1234004535072088,0.49647966411409966,0.14603984128076689,0.6289519185446525,0.17228895951716997,0.7594555076963053,0.1587553499012543,0.8270405890559007,0.1373526508030778,0.8994120824788268,0.10048443132371737,0.9405791765077657,0.06974966873924925,0.9764944570875854,0.0392946152438635,0.6303547074015846,0.11318877653243564,0.20529776316685375,0.04559110654900588,0.023505542912414603,0.03929461524386349,0.05942082349223423,0.06974966873924918,0.10058791752117328,0.10048443132371737,0.1729594109440995,0.13735265080307782,0.24054449230369473,0.1587553499012543,0.37104808145534757,0.17228895951716997,0.5035203358859002,0.14603984128076689,0.5625824760103589,0.12340045350720878,0.6219458246345458,0.10379509007020005,0.660999231904024,0.09903574542993876,0.7563652633265423,0.1032004335457193,0.36964529259841544,0.11318877653243564,0.20529776316685375,0.04559110654900588,0.0298231396435853,0.030119638120568608,0.05444695456880481,0.04435131032506209,0.07167871169301482,0.05369086749034033,0.10001066590708263,0.06611563738946306,0.12721648655881582,0.07641876490737368,0.18479823028245002,0.09225825342598284,0.2537026963107564,0.1047629352028324,0.2994091035823345,0.11072059222341923,0.3659887364176124,0.11963257355647673,0.42171958015764605,0.12518544800773135,0.5281537174468908,0.13648488440877465,0.20423738280914747,0.08483810394730817,0.11652810296850712,0.032920811629568676,,
sample graphwise,minimum_hop,long_hop_ge4,cd,591,591,589,3769.3147208121827,352.13420247327184,12711.91708967851,1491.3159333595406,100.0,0.0,100.0,0.0,4.0,0.0,99.66159052453469,5.807445787387653,8531.192893401016,628.7111625424691,0.508882436415222,0.03528297033555994,3252.6192893401017,359.01566721583663,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.01018675721562,0.10041407865956704,4.4529711375212235,0.4971007633732261,5.0,0.0,5.044142614601019,0.20541188908435803,5.82830220713073,0.4064987824261882,4.220915418305699,0.05062271460010084,0.46303002736714355,0.06214355835216022,0.21888885670555192,0.1006452376412515,0.32020301584930666,0.09645543598191489,0.36117707292383056,0.10149394717109592,0.418281064549521,0.12055756074910741,0.47700116686273275,0.14773211338271316,0.6074644907019879,0.18157333547379487,0.7422192405262124,0.16590055620712105,0.8148870962652488,0.14280574073136384,0.897377169059833,0.10390091926609853,0.9406538623614402,0.07097746195117459,0.976983065401626,0.04394324357220103,0.6144424928819011,0.11598143072847654,0.21152708537326936,0.04521561074156869,0.023016934598374016,0.04394324357220103,0.0593461376385599,0.07097746195117456,0.10262283094016708,0.10390091926609853,0.18511290373475126,0.14280574073136387,0.25778075947378765,0.16590055620712102,0.392535509298012,0.18157333547379487,0.5229988331372671,0.1477321133827132,0.5817189354504789,0.12055756074910741,0.6388229270761696,0.10149394717109592,0.6797969841506932,0.09645543598191492,0.781111143294448,0.1006452376412515,0.3855575071180989,0.11598143072847654,0.21152708537326936,0.045215610741568685,0.02477967860093726,0.027301379970851983,0.04700583026088682,0.040823128006321215,0.0625263526937751,0.04969655449409228,0.08868630418338684,0.0626242815462048,0.11473905688834295,0.07397360379511037,0.17054260490978654,0.0924840347600587,0.23922707849512861,0.1065953188791521,0.2861678954632826,0.11271031670912462,0.35388417221060586,0.12099019359228042,0.4105987443636048,0.1274258546710755,0.5190047993639068,0.1391635280128574,0.1919756008177187,0.0844535900265204,0.11606891803010315,0.0339020998315579,,
sample graphwise,minimum_hop,long_hop_ge4,uc,367,367,360,3717.7465940054494,576.5153883515256,12584.24795640327,2156.5527912022967,100.0,0.0,100.0,0.0,4.0,0.0,98.09264305177112,13.678365556415407,8381.912806539509,1230.4176814689451,0.5078623241061047,0.032050570675372765,3206.3133514986375,534.9742537912995,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.011111111111111,0.10482201257840672,4.411111111111112,0.4906785425293894,4.997222222222222,0.052631375893045604,5.0401388888888885,0.1945257270585408,5.8025,0.4205470973756834,4.217200108983894,0.050369573540360146,0.4575144766385648,0.06252491052009496,0.2448729029630114,0.09113243978773135,0.33621338273560103,0.09361116754028294,0.37461105135367584,0.0982498675514388,0.4336407107656342,0.11947074190424554,0.4902934529395879,0.14240677949113328,0.626886747896894,0.16469744988171342,0.7505513166814751,0.15536488686864383,0.8143880497542345,0.14006905117828733,0.8811750019903785,0.1080288946676974,0.9264073950494648,0.07847133204475623,0.9704348149509415,0.041378727738447516,0.6236808128927284,0.1104264296444077,0.20069502340038123,0.04738185520885682,0.029565185049058324,0.04137872773844749,0.07359260495053506,0.07847133204475608,0.11882499800962142,0.10802889466769741,0.18561195024576543,0.14006905117828733,0.2494486833185251,0.15536488686864383,0.37311325210310603,0.16469744988171342,0.5097065470604121,0.14240677949113328,0.5663592892343658,0.11947074190424553,0.6253889486463242,0.09824986755143879,0.6637866172643989,0.09361116754028294,0.7551270970369887,0.09113243978773138,0.37631918710727175,0.11042642964440769,0.20069502340038123,0.04738185520885682,0.028117319862382997,0.027156694230507903,0.05268055893075769,0.04122838327709259,0.06962979164582057,0.05026179127118205,0.09763075896873284,0.06255648465674016,0.1243495921439879,0.07302533065758943,0.18158847140537998,0.08760812438400012,0.2489922711600894,0.10151690342105824,0.29197865229791153,0.1086959007192174,0.3557159179773919,0.12033678546155757,0.40957119507704093,0.1261454942800139,0.5125661218063299,0.13814290212711158,0.199476007696585,0.08207557837424596,0.11309339769782202,0.03383693097671949,,
sample graphwise,minimum_hop,long_hop_ge4,nonibd,359,359,357,3738.5069637883007,360.92533403484305,12733.724233983286,1471.210338424201,100.0,0.0,100.0,0.0,4.0,0.0,99.44289693593315,7.443113769296591,8485.537604456824,749.1213632189581,0.5058685915100457,0.03255946136111585,3247.041782729805,385.83886245512633,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.002801120448179,0.05285143491348238,4.449299719887955,0.4967466282613271,5.0,0.0,5.028431372549019,0.16512385274955085,5.808319327731092,0.40119705894065105,4.221188073793985,0.04952491801147635,0.46380523564836434,0.061300778995253165,0.28321340176269333,0.10628394888977649,0.372825235331335,0.099795828944024,0.409371088481299,0.10592435311034124,0.4727985530397066,0.12435422655375904,0.5348546526403728,0.13938064470459313,0.6664856900643231,0.15706031874469487,0.7968719506333463,0.1431079747490345,0.8598510131519611,0.11875874039687638,0.9211597378839491,0.08089213547375873,0.9547468273681975,0.05360122733106106,0.9817988853010918,0.025895231758521903,0.6633376104135785,0.10405846626636055,0.19966167223226375,0.04300888506412728,0.018201114698908064,0.025895231758521892,0.04525317263180252,0.05360122733106104,0.07884026211605095,0.08089213547375876,0.1401489868480389,0.1187587403968764,0.20312804936665363,0.1431079747490345,0.3335143099356769,0.15706031874469487,0.46514534735962726,0.13938064470459313,0.5272014469602935,0.12435422655375904,0.590628911518701,0.10592435311034122,0.6271747646686651,0.099795828944024,0.7167865982373067,0.10628394888977649,0.3366623895864215,0.10405846626636056,0.19966167223226375,0.04300888506412728,0.03986429839807415,0.0346351232487841,0.0685050068014677,0.049398544718022554,0.08884496006148015,0.05904557778966193,0.12109418286244049,0.07009177804923072,0.1506934839404589,0.07836841679277687,0.21155474720190098,0.09068962621689292,0.28233544686438344,0.09911402835770237,0.32874813451934815,0.10376819512473966,0.39631871668765806,0.11106085221849335,0.45231787402797696,0.11491394890553272,0.5589667347619596,0.12497282871313224,0.22926899242672194,0.08289980942738372,0.12074926214544426,0.02972978223336538,,
participant average,minimax,all,overall,106,106,106,3750.93456947641,188.86165073505524,12698.988418766612,869.4918787876146,100.0,0.0,100.0,0.0,4.0,0.0,99.23509973756074,3.0122818702738536,8481.089795219556,298.8416261329618,0.5074854117055047,0.018866448181210846,8481.089795219556,298.8416261329618,2.0,0.0,2.0018963217076426,0.01180476224559989,2.993406268112671,0.022619307018359187,3.022221994442474,0.051363983664192155,3.6986518834076336,0.2723610584176057,4.244717138459313,0.21554605412714126,5.2060705965484395,0.22219727260086916,5.912947045809687,0.34342454325521304,7.077093464057701,0.4353339080776883,8.185896575078305,0.5453692578217301,10.43299614403301,0.7360787393245547,4.654835700389673,0.18345783740953345,1.8393611492288062,0.15986905519087877,0.06557728008139894,0.055552918474533045,0.13400035112659617,0.08207295804117626,0.19077059259479215,0.10018046961538736,0.26441047100169307,0.11355560333091279,0.32164149298334027,0.1134779219391789,0.43925190378837364,0.11283252663930028,0.5952100394077712,0.11534661884165402,0.6915845587189411,0.10797278466068255,0.8119066487950027,0.0831616744681423,0.8879082793026131,0.06126514587435832,0.9605903696886813,0.027511711416691162,0.4715919425839979,0.08993577373914804,0.23771047641851795,0.036524058824859526,0.03940963031131876,0.02751171141669122,0.11209172069738675,0.06126514587435831,0.18809335120499743,0.0831616744681423,0.3084154412810591,0.10797278466068255,0.4047899605922288,0.11534661884165404,0.5607480962116264,0.11283252663930028,0.6783585070166598,0.11347792193917888,0.7355895289983069,0.1135556033309128,0.8092294074052079,0.10018046961538736,0.8659996488734037,0.08207295804117626,0.934422719918601,0.05555291847453303,0.528408057416002,0.08993577373914804,0.23771047641851797,0.036524058824859526,0.003737268885322701,0.006899842210189025,0.010966091895309841,0.015616208771195258,0.01915653377991381,0.02280467380839324,0.03518894353484686,0.03428051328983319,0.052482966823313784,0.044064885738802385,0.0957962373178426,0.059911465140798446,0.16185048614312014,0.0730709837546304,0.21286936677360901,0.07918185863861399,0.2947349292440446,0.0853193524534506,0.3694952178605485,0.08799883096389097,0.5172818866051122,0.08899627108480082,0.13098670078651264,0.05430830616834868,0.11874772424338358,0.023648182155614567,12.424528301886792,5.259220318869191
participant average,minimax,all,cd,50,50,50,3765.552897793581,201.021870785142,12694.097231177013,920.9384018202826,100.0,0.0,100.0,0.0,4.0,0.0,99.6,2.8000000000000003,8524.507438278128,298.7260960036792,0.5083729238321919,0.022050115891233305,8524.507438278128,298.7260960036792,2.0,0.0,2.002,0.014000000000000009,2.993023923444976,0.024364562839215894,3.0274582347178254,0.06042895224196649,3.764917496720835,0.24834835590118184,4.287720515362055,0.23177784282312566,5.233967053362127,0.24683659391238733,5.933593456729479,0.3474293058912422,7.10872992981204,0.4325557986908923,8.205576915029448,0.5434887934309238,10.395448476262223,0.7207638753171306,4.681518881535412,0.18468582450549018,1.8432873778032677,0.16002116880388642,0.05836353249120732,0.06091988657946097,0.11729788245476186,0.09067274888662781,0.16771605985937288,0.11148461720077937,0.2366490103765904,0.12671206940375448,0.294841418516854,0.12591831513362353,0.41725318679242035,0.12191629150145941,0.576029469041305,0.12163651186246592,0.6771183788036736,0.11076786646051626,0.8067958772627171,0.08077314682086106,0.8893922806146628,0.05711309985998728,0.9639681043216978,0.0238783019060305,0.4531220804576557,0.09804581673862345,0.24460288748341463,0.03708739577430104,0.03603189567830221,0.023878301906030495,0.11060771938533709,0.05711309985998725,0.19320412273728288,0.08077314682086105,0.3228816211963263,0.11076786646051627,0.42397053095869486,0.12163651186246593,0.5827468132075797,0.12191629150145943,0.705158581483146,0.12591831513362353,0.7633509896234096,0.12671206940375448,0.8322839401406271,0.11148461720077937,0.8827021175452381,0.09067274888662781,0.9416364675087925,0.06091988657946095,0.5468779195423443,0.09804581673862345,0.24460288748341458,0.03708739577430104,0.003441918945149381,0.007888858662407497,0.009524473563261153,0.017356254986200324,0.016384675720738227,0.025183142032621734,0.029940282675579438,0.03765232786738899,0.04514855764162327,0.048250949072195654,0.08547288282110976,0.06536101060932482,0.1496462766813786,0.07948528551841343,0.2001127881079438,0.08580474006486757,0.2830674802759961,0.09206250856027898,0.3598614239895692,0.09490567119383901,0.5119693321729574,0.09345357188626521,0.12236662682727176,0.059489893277221734,0.1171596486145347,0.024612739870012255,11.82,4.8070365091186895
participant average,minimax,all,uc,30,30,30,3722.6066341499272,194.08012574823223,12603.395453545934,881.9347642316061,100.0,0.0,100.0,0.0,4.0,0.0,98.40846351715918,3.887633551317692,8402.267757424444,335.328045688543,0.5062749281091217,0.011836789283232847,8402.267757424444,335.328045688543,2.0,0.0,2.001851851851852,0.009972527420619418,2.994257795344752,0.01817666258886486,3.028208534621578,0.05083213327330863,3.682350661931359,0.2639610125863231,4.260661607565296,0.21436937613253484,5.235250763430192,0.2192643833569605,5.961174476700119,0.3840494102472245,7.156646784027659,0.49448451876205657,8.303545262064578,0.5773584581479698,10.691518530005512,0.7333250923756063,4.673587109389137,0.19502428522140117,1.8779406427749303,0.16767282902344147,0.06322986549611098,0.046759755880197366,0.1343632106983593,0.06442041113035418,0.19531168436333227,0.07842778989350664,0.2721668138445603,0.09049951398984799,0.3285486139356799,0.0943600885287759,0.4400789462507169,0.09719861411252854,0.5920412668314773,0.10198621211057281,0.683629131825789,0.09867014454716834,0.7966109444130676,0.08701388876432206,0.8688997538554969,0.06993819356839602,0.9488517683021823,0.03341815237466008,0.4702455807050433,0.07589095118359533,0.2306052038092958,0.03445170307818655,0.0511482316978178,0.033418152374660205,0.13110024614450297,0.06993819356839603,0.20338905558693246,0.0870138887643221,0.31637086817421106,0.09867014454716834,0.40795873316852277,0.10198621211057281,0.5599210537492831,0.09719861411252857,0.6714513860643201,0.09436008852877589,0.7278331861554397,0.090499513989848,0.8046883156366678,0.07842778989350664,0.8656367893016407,0.06442041113035415,0.9367701345038889,0.04675975588019736,0.5297544192949568,0.07589095118359532,0.2306052038092958,0.03445170307818655,0.003289802798190082,0.005451737272279885,0.010280298050157337,0.012605673705019079,0.01871648425982134,0.018866015714954974,0.03524738929084477,0.028907839532476234,0.05285216686370859,0.03786624170772356,0.09606612921516249,0.05281251250444659,0.16098235363686653,0.06368398104578066,0.21054297172135783,0.06842040746171703,0.28881920793719185,0.07355859572697526,0.3592560968351686,0.07701427160349271,0.49899859806634883,0.08147889758340598,0.12928090531663136,0.04669940875918494,0.1152384263705001,0.021586214804433436,12.233333333333333,5.684384067093129
participant average,minimax,all,nonibd,26,26,26,3755.5084788585623,151.2866989142446,12818.694124001233,727.1959357949429,100.0,0.0,100.0,0.0,4.0,0.0,99.4871794871795,1.8356180850354293,8488.542832947433,227.79650583530807,0.507175369457702,0.01873954545095788,8488.542832947433,227.79650583530807,2.0,0.0,2.0017482517482517,0.008741258741258733,2.9931590148981453,0.023704205628656553,3.0052447552447554,0.01923076923076921,3.5900271133548722,0.2878780981829604,4.143620872370212,0.13787847425511235,5.118754140889328,0.13615431507999817,5.817595373782665,0.25675705632618456,6.924461814564789,0.3133177634065259,8.012301282495791,0.4615992574138315,10.20690813670087,0.6770850141876175,4.581885649340792,0.14366482215657939,1.7872959094170062,0.13437798529577955,0.08215842689171514,0.05040529960234949,0.1657017990665509,0.07294721915303261,0.2298665111992061,0.08569307623655036,0.3088482689235823,0.09337106330948475,0.3652103427815758,0.0916522703551782,0.48060284901634936,0.09888292262326852,0.6357520277005448,0.10689223675033781,0.728583474201938,0.10419230101199232,0.8393839452593228,0.07640207994753462,0.9069873446030365,0.050994859804848726,0.9676392662249944,0.021681950858123324,0.5086644026872963,0.07623296183968226,0.23265423122743464,0.035338401124895884,0.032360733775005555,0.02168195085812342,0.09301265539696349,0.0509948598048487,0.1606160547406773,0.07640207994753463,0.2714165257980618,0.10419230101199234,0.36424797229945494,0.10689223675033784,0.5193971509836506,0.09888292262326853,0.6347896572184241,0.0916522703551782,0.6911517310764176,0.09337106330948478,0.7701334888007939,0.08569307623655034,0.8342982009334491,0.07294721915303264,0.9178415731082848,0.05040529960234946,0.49133559731270365,0.07623296183968223,0.23265423122743464,0.035338401124895884,0.004821556563116724,0.006208385858123182,0.014529735432117894,0.014639925453581152,0.02499477949381971,0.020996449273506152,0.045215084699594336,0.030772340048882907,0.06616159981841693,0.0386502717274253,0.11533742839157515,0.05111738310519263,0.18632181107676185,0.06366025488144587,0.2400855508063319,0.07029455135024092,0.32399816338281406,0.07730886050782504,0.3998361149494084,0.07865000863425795,0.5485944395962907,0.08009151510224691,0.14953199163491585,0.04703249781253389,0.1258509056906508,0.022534924645899804,13.807692307692308,5.327860234142428
participant average,minimax,long_hop_ge4,overall,106,106,106,3750.93456947641,188.86165073505524,12698.988418766612,869.4918787876146,100.0,0.0,100.0,0.0,4.0,0.0,99.23509973756074,3.0122818702738536,8481.089795219556,298.8416261329618,0.5074854117055047,0.018866448181210846,3243.3761912610503,163.66308409489923,4.0,0.0,4.0,0.0,4.0,0.0,4.028063371932598,0.06073417652061613,4.383406321413513,0.2537629017707607,5.0351608530893825,0.1046523700368011,5.865939116665776,0.321237219798737,6.518091847017279,0.35256355288447844,7.625522376527648,0.48598613142411085,8.700338915833457,0.5742634844764505,10.865969233811937,0.7639505843419887,5.478796652772374,0.20614248811743224,1.6048821343213082,0.17495874502702696,0.1013039327923298,0.06961624130272911,0.18245353122795965,0.09558214591384769,0.23778414909211656,0.10766648777483323,0.31031239079745265,0.11055689391858892,0.36958405682936696,0.1100639644092961,0.49131479205746453,0.11095859727644865,0.6457157791631131,0.10893497674476778,0.7332559733006513,0.10185128488832414,0.8320192375575108,0.07889952799860692,0.8922114566989003,0.05784740559015369,0.958990871059135,0.028206811303473592,0.514404523470875,0.08744461574303863,0.22984708002771875,0.03980036136409513,0.041009128940864954,0.028206811303473526,0.1077885433010995,0.05784740559015366,0.16798076244248944,0.07889952799860693,0.26674402669934855,0.10185128488832415,0.3542842208368868,0.10893497674476775,0.5086852079425356,0.11095859727644866,0.6304159431706331,0.1100639644092961,0.6896876092025475,0.1105568939185889,0.7622158509078837,0.10766648777483323,0.8175464687720404,0.09558214591384771,0.8986960672076701,0.06961624130272914,0.48559547652912505,0.08744461574303865,0.22984708002771875,0.03980036136409513,0.0066401159514289,0.01078308057057291,0.01633748268888982,0.020345145367596407,0.025958823742100786,0.027745678953659335,0.04386672910756155,0.03844634988417937,0.06233238112981112,0.046719876547060286,0.10657406234118845,0.059521269127067816,0.1695876018534716,0.0700113842944254,0.21542627422364677,0.07472597595078037,0.285785082699883,0.07937217499989782,0.3470398599650586,0.08266762344007501,0.46101417666607325,0.08597842908631816,0.13463909602540744,0.054406652933037085,0.10712354646536579,0.021348580180564646,12.424528301886792,5.259220318869191
participant average,minimax,long_hop_ge4,cd,50,50,50,3765.552897793581,201.021870785142,12694.097231177013,920.9384018202826,100.0,0.0,100.0,0.0,4.0,0.0,99.6,2.8000000000000003,8524.507438278128,298.7260960036792,0.5083729238321919,0.022050115891233305,3253.734256924273,174.28743721490426,4.0,0.0,4.0,0.0,4.0,0.0,4.041348774548465,0.07546566219457708,4.456779626439877,0.2683856654837133,5.046835377377442,0.12269419789178586,5.911823689980171,0.3182532400248601,6.564197072412042,0.36709741909961896,7.676442551353914,0.4921030576741207,8.72941729403992,0.5590317596282279,10.866111025833916,0.7813487951917456,5.51331755569564,0.2115879430114308,1.6092093757759187,0.1763388053412813,0.08759904409062852,0.07435549042250902,0.15954381978525314,0.10501790561951559,0.21031986838444947,0.11919495789122561,0.28522237243501375,0.1216415316739288,0.3460014464317216,0.1194577487730707,0.4738911478473769,0.11832823052853758,0.6337125658800445,0.11342217689381871,0.7306827145128503,0.1009102504273146,0.831323417114185,0.07429476328742086,0.8921483933172237,0.05571043065551564,0.9625696239957439,0.02295442134120594,0.49956048599257263,0.09371055752934174,0.239161956029488,0.040513625057305054,0.03743037600425608,0.022954421341205858,0.10785160668277607,0.055710430655515585,0.16867658288581505,0.07429476328742088,0.2693172854871497,0.1009102504273146,0.36628743411995546,0.11342217689381869,0.526108852152623,0.11832823052853758,0.6539985535682783,0.11945774877307072,0.7147776275649862,0.1216415316739288,0.7896801316155505,0.11919495789122563,0.8404561802147467,0.1050179056195156,0.9124009559093715,0.07435549042250908,0.5004395140074274,0.09371055752934174,0.239161956029488,0.040513625057305054,0.005693518709529056,0.011609626142393047,0.013762249528148529,0.021724996945773487,0.021823831158023263,0.029792796107601157,0.03760871876294307,0.04139474229443559,0.05444111938224708,0.050357440828484666,0.09694026562675406,0.06463827776342015,0.15897861605083188,0.0766560044911917,0.20513966874957595,0.08188298524036652,0.2769373972625221,0.08698106749481582,0.33962266324332013,0.09026778189022595,0.4563265519396461,0.09356208181274406,0.1266446066736657,0.05958702781285632,0.10634755558693483,0.022838906601693583,11.82,4.8070365091186895
