schema_version,created_utc,C,repeat,fold,split_seed,model_seed,train_samples,test_samples,train_participants,test_participants,participant_overlap,train_nonibd_samples,train_ibd_samples,test_nonibd_samples,test_ibd_samples,test_nonibd_participants,test_ibd_participants,selected_total,selected_B,selected_K0,abs_coef_mass_total,abs_coef_mass_B,abs_coef_mass_K0,n_iter,convergence_warning,convergence_warning_messages,elapsed_seconds,sample_accuracy,sample_balanced_accuracy,sample_macro_f1,sample_positive_f1,sample_brier,sample_roc_auc,sample_log_loss,sample_tn,sample_fp,sample_fn,sample_tp,participant_accuracy,participant_balanced_accuracy,participant_macro_f1,participant_positive_f1,participant_brier,participant_roc_auc,participant_log_loss,participant_tn,participant_fp,participant_fn,participant_tp,feature_block
1,2026-09-04T18:03:47.735401+00:00,0.02,9,4,8085,20270186,1087,230,85,21,0,274,813,85,145,6,15,144,144,0,3.4485987629013835,3.4485987629013835,0.0,3997,False,[],2002.5754079818726,0.591304347826087,0.588235294117647,0.579835199004975,0.6492537313432836,0.263199860727828,0.5866937119675456,0.7348429155139614,49,36,58,87,0.5714285714285714,0.55,0.5333333333333333,0.6666666666666666,0.2446677022183142,0.6555555555555554,0.6940131269136002,3,3,6,9,B
1,2026-09-04T18:43:54.717308+00:00,0.02,9,5,8085,20270283,1055,262,85,21,0,313,742,46,216,4,17,162,162,0,3.3063368178263772,3.3063368178263772,0.0,4787,False,[],2406.9565575122833,0.8320610687022901,0.7954911433172303,0.7501733703190014,0.8932038834951457,0.15642270256163837,0.817884460547504,0.4908502721040463,34,12,32,184,0.7619047619047619,0.7573529411764706,0.6920821114369502,0.8387096774193549,0.16754095602648025,0.7941176470588235,0.5192873383015408,3,1,4,13,B
1,2026-09-04T19:20:35.164082+00:00,0.02,10,1,9094,20270904,1072,245,85,21,0,247,825,112,133,8,13,171,171,0,3.781399077241076,3.781399077241076,0.0,4265,False,[],2200.4210879802704,0.49795918367346936,0.48684210526315785,0.48275862068965514,0.5714285714285714,0.3280470117470007,0.45965359828141783,0.9237673842950622,40,72,51,82,0.47619047619047616,0.4326923076923077,0.4296296296296296,0.5925925925925926,0.3082880867815563,0.40384615384615385,0.8454752294636803,2,6,5,8,B
1,2026-09-04T19:50:51.498921+00:00,0.02,10,2,9094,20271001,1034,283,84,22,0,305,729,54,229,4,18,145,145,0,3.3598857567994855,3.3598857567994855,0.0,3473,False,[],1816.29860329628,0.7420494699646644,0.6990942907973476,0.6552523988318731,0.8282352941176471,0.18069262151287682,0.7763221737020864,0.5413940849568375,34,20,53,176,0.8181818181818182,0.7916666666666667,0.7411764705882353,0.8823529411764706,0.17253029173470716,0.8194444444444444,0.5281091776799314,3,1,3,15,B
1,2026-09-04T20:21:33.430192+00:00,0.02,10,3,9094,20271098,1054,263,85,21,0,311,743,48,215,3,18,131,131,0,3.1551872479030862,3.1551872479030862,0.0,3536,False,[],1841.894868850708,0.5703422053231939,0.5106589147286822,0.4792444234172668,0.6970509383378016,0.2677845182235438,0.5233527131782946,0.7401813054519532,20,28,85,130,0.5714285714285714,0.4722222222222222,0.4457478005865103,0.7096774193548387,0.2589824284636073,0.4814814814814815,0.7115735027975221,1,2,7,11,B
1,2026-09-04T21:02:13.413915+00:00,0.02,10,4,9094,20271195,1077,240,85,21,0,293,784,66,174,5,16,132,132,0,3.3628332222706376,3.3628332222706376,0.0,4370,False,[],2439.9477486610413,0.725,0.6504702194357367,0.6518681318681319,0.8114285714285714,0.17681815040449217,0.7850052246603971,0.5325409855309277,32,34,32,142,0.8095238095238095,0.7375,0.7375,0.875,0.15848701644951566,0.9,0.4995082533484052,3,2,2,14,B
1,2026-09-04T21:39:11.071779+00:00,0.02,10,5,9094,20271292,1031,286,85,21,0,280,751,79,207,6,15,132,132,0,3.3286727734375745,3.3286727734375745,0.0,4582,False,[],2217.633356809616,0.7552447552447552,0.6665443649483275,0.675168743509865,0.8364485981308412,0.18326038803733538,0.7201125175808719,0.5498441073663343,37,42,28,179,0.8095238095238095,0.6666666666666666,0.6911764705882353,0.8823529411764706,0.18187557541224614,0.7333333333333334,0.5510440518503676,2,4,0,15,B
1,2026-09-04T22:20:24.476156+00:00,0.02,11,1,10103,20271913,1073,244,84,22,0,295,778,64,180,5,17,157,157,0,3.5129894464844256,3.5129894464844256,0.0,4862,False,[],2473.3675277233124,0.7418032786885246,0.6840277777777778,0.6774315391879131,0.8215297450424929,0.17948002068719823,0.7525173611111112,0.5357957929559408,36,28,35,145,0.7727272727272727,0.7117647058823529,0.696969696969697,0.8484848484848485,0.180487591397002,0.7176470588235295,0.543002416480734,3,2,3,14,B
1,2026-09-04T22:57:29.064687+00:00,0.02,11,2,10103,20272010,1019,298,85,21,0,338,681,21,277,2,19,147,147,0,3.294541707029566,3.294541707029566,0.0,4546,False,[],2224.552639722824,0.7718120805369127,0.7232250300842358,0.5778333333333333,0.864,0.16705756629471102,0.8449372528794912,0.5099098204542017,14,7,61,216,0.8095238095238095,0.8947368421052632,0.6911764705882353,0.8823529411764706,0.15736262981101795,0.8947368421052632,0.4931396659659936,2,0,4,15,B
1,2026-09-04T23:26:39.310376+00:00,0.02,11,3,10103,20272107,1055,262,85,21,0,295,760,64,198,5,16,160,160,0,3.3471115498105064,3.3471115498105064,0.0,3385,False,[],1750.2187006473541,0.6145038167938931,0.522885101010101,0.5184787553452825,0.7335092348284961,0.23360453323482835,0.6203440656565655,0.6635599693819171,22,42,59,139,0.5714285714285714,0.44375,0.4457478005865103,0.7096774193548387,0.24650055041773675,0.5874999999999999,0.6887140103628739,1,4,5,11,B
