schema_version,created_utc,C,repeat,fold,split_seed,model_seed,train_samples,test_samples,train_participants,test_participants,participant_overlap,train_nonibd_samples,train_ibd_samples,test_nonibd_samples,test_ibd_samples,test_nonibd_participants,test_ibd_participants,selected_total,selected_B,selected_K0,abs_coef_mass_total,abs_coef_mass_B,abs_coef_mass_K0,n_iter,convergence_warning,convergence_warning_messages,elapsed_seconds,sample_accuracy,sample_balanced_accuracy,sample_macro_f1,sample_positive_f1,sample_brier,sample_roc_auc,sample_log_loss,sample_tn,sample_fp,sample_fn,sample_tp,participant_accuracy,participant_balanced_accuracy,participant_macro_f1,participant_positive_f1,participant_brier,participant_roc_auc,participant_log_loss,participant_tn,participant_fp,participant_fn,participant_tp
1,2026-07-24T23:18:59.683750+00:00,0.02,3,1,2031,20263841,1049,268,85,21,0,305,744,54,214,5,16,133,62,71,3.947944383995491,1.50152007577708,2.446424308218411,4940,False,[],4463.630244970322,0.7686567164179104,0.6613014884042921,0.6546104597987861,0.8530805687203792,0.15998538289313072,0.7848736587054345,0.49157599848069533,26,28,34,180,0.7619047619047619,0.70625,0.6920821114369502,0.8387096774193549,0.1673286980372305,0.7749999999999999,0.5133261965970204,3,2,3,13
1,2026-07-25T00:35:33.931983+00:00,0.02,3,2,2031,20263938,1075,242,84,22,0,266,809,93,149,7,15,153,86,67,4.010362100409111,1.6852059005759656,2.3251561998331454,4901,False,[],4594.162926197052,0.6033057851239669,0.611171249188136,0.5986733001658375,0.6417910447761194,0.2434861991860504,0.6307281518366168,0.6837698718389708,60,33,63,86,0.5909090909090909,0.6238095238095238,0.5831578947368421,0.64,0.25139702744453996,0.5714285714285714,0.6983905308824699,5,2,7,8
1,2026-07-25T01:52:03.429824+00:00,0.02,3,3,2031,20264035,1024,293,85,21,0,295,729,64,229,3,18,160,86,74,3.5983956821801257,1.4453944086562842,2.1530012735238415,4231,False,[],4589.4206783771515,0.7167235494880546,0.6048717248908297,0.6005748542333909,0.8159645232815964,0.18752094609769074,0.7261872270742358,0.5562428081090641,26,38,45,184,0.7619047619047619,0.5833333333333334,0.5714285714285714,0.8571428571428571,0.1653333259252659,0.8148148148148148,0.5101632094245263,1,2,3,15
1,2026-07-25T02:49:26.912586+00:00,0.02,3,4,2031,20264132,1098,219,85,21,0,284,814,75,144,6,15,173,88,85,3.9508887310657883,1.5103359447530238,2.4405527863127645,3002,False,[],3443.447580575943,0.593607305936073,0.5568055555555556,0.5556594095520346,0.6855123674911661,0.24821203395825234,0.5849074074074074,0.6926882678480164,33,42,47,97,0.6666666666666666,0.6166666666666667,0.6100795755968169,0.7586206896551724,0.23138821487838598,0.5888888888888888,0.65168841229999,3,3,4,11
1,2026-07-25T04:27:14.184525+00:00,0.02,3,5,2031,20264229,1022,295,85,21,0,286,736,73,222,5,16,119,52,67,3.8465676976702525,1.2755532776936889,2.5710144199765637,5724,False,[],5866.338290929794,0.752542372881356,0.7068678267308404,0.6905935259550868,0.8290398126463701,0.2033027467316714,0.637171417993336,0.6225996715133475,45,28,45,177,0.8095238095238095,0.80625,0.7666666666666666,0.8666666666666667,0.18037483266191387,0.725,0.5603214376184569,4,1,3,13
1,2026-07-25T05:39:57.357079+00:00,0.02,4,1,3040,20264850,1013,304,84,22,0,232,781,127,177,9,13,135,56,79,4.0109550894849235,1.5979981183772907,2.412956971107633,4384,False,[],4363.009457349777,0.6546052631578947,0.6010721117487433,0.5787528868360277,0.7575057736720554,0.19890860189022444,0.7954757773922327,0.5780990175161772,35,92,13,164,0.6363636363636364,0.5555555555555556,0.48235294117647054,0.7647058823529411,0.18653109990614752,0.9145299145299146,0.5525393740759464,1,8,0,13
1,2026-07-25T06:35:37.368186+00:00,0.02,4,2,3040,20264947,1056,261,85,21,0,258,798,101,160,6,15,144,54,90,3.8206335976719856,1.226329296361655,2.5943043013103306,3659,False,[],3339.950387954712,0.6551724137931034,0.6256497524752476,0.6276157260621433,0.7289156626506024,0.23516894040230346,0.6277227722772277,0.6774239163190605,50,51,39,121,0.7142857142857143,0.65,0.65,0.8,0.1992230616963517,0.7444444444444446,0.5925061480662175,3,3,3,12
1,2026-07-25T07:32:49.457229+00:00,0.02,4,3,3040,20265044,1026,291,85,21,0,277,749,82,209,6,15,150,89,61,3.6579583237762563,1.4892097077099606,2.1687486160662957,3332,False,[],3432.0330855846405,0.6116838487972509,0.6703816081223013,0.6017319687518925,0.6646884272997032,0.23329237159334562,0.7415100945267826,0.6764153768702563,66,16,97,112,0.6666666666666666,0.7166666666666667,0.6541176470588235,0.72,0.22442317175084772,0.7777777777777779,0.6424981526802339,5,1,6,9
1,2026-07-25T09:11:07.055668+00:00,0.02,4,4,3040,20265141,1116,201,85,21,0,333,783,26,175,3,18,140,66,74,4.298005827236921,1.6687539422418922,2.6292518849950284,5186,False,[],5897.1578142642975,0.7313432835820896,0.681978021978022,0.6006034736532234,0.8291139240506329,0.17658143762612108,0.7602197802197802,0.5268841816802965,16,10,44,131,0.6666666666666666,0.5277777777777778,0.505050505050505,0.7878787878787878,0.18094413820952646,0.7222222222222223,0.5335185113750669,1,2,5,13
1,2026-07-25T10:49:10.440836+00:00,0.02,4,5,3040,20265238,1057,260,85,21,0,336,721,23,237,2,19,171,93,78,3.7505211511925154,1.3699104599654675,2.380610691227048,5355,False,[],5883.318797826767,0.6884615384615385,0.37763713080168776,0.40774487471526194,0.8154897494305239,0.20154739178085498,0.4349660612731609,0.5931327484131678,0,23,58,179,0.7619047619047619,0.42105263157894735,0.43243243243243246,0.8648648648648649,0.20271176484188583,0.3421052631578947,0.5926283408476268,0,2,3,16
1,2026-07-25T12:02:05.292854+00:00,0.02,5,1,4049,20265859,1043,274,84,22,0,251,792,108,166,7,15,153,80,73,3.7436302250571316,1.6586057667154819,2.0850244583416497,4694,False,[],4374.775882482529,0.7007299270072993,0.6543395805443998,0.6568304007820136,0.7795698924731183,0.19791560652947085,0.7234493529674252,0.5823917984426215,47,61,21,145,0.7727272727272727,0.680952380952381,0.696969696969697,0.8484848484848485,0.1871200414443269,0.6857142857142857,0.5593721250444758,3,4,1,14
1,2026-07-25T14:17:50.269995+00:00,0.02,5,2,4049,20265956,1063,254,85,21,0,273,790,86,168,7,14,105,50,55,4.0671461259698845,1.3355687504154048,2.7315773755544797,7799,False,[],8144.900960445404,0.6732283464566929,0.6394656699889258,0.6382325182325181,0.7507507507507507,0.20975500136628042,0.721968438538206,0.6084857886305176,46,40,43,125,0.7619047619047619,0.75,0.7407407407407407,0.8148148148148148,0.20274356801078988,0.7346938775510203,0.5938073553496003,5,2,3,11
1,2026-07-25T15:19:09.086955+00:00,0.02,5,3,4049,20266053,1036,281,85,21,0,316,720,43,238,3,18,164,92,72,3.8165341441053897,1.2367567262845114,2.5797774178208783,3471,False,[],3678.653248310089,0.6014234875444839,0.48842094977525896,0.4672985781990522,0.7345971563981043,0.22547222678216192,0.5932186828219659,0.6416699979139702,14,29,83,155,0.5714285714285714,0.3333333333333333,0.36363636363636365,0.7272727272727273,0.22698837482060932,0.5740740740740741,0.6448395472026234,0,3,6,12
1,2026-07-25T16:24:11.962781+00:00,0.02,5,4,4049,20266150,1053,264,85,21,0,314,739,45,219,3,18,154,86,68,3.8431411844139802,1.5698814503266476,2.2732597340873326,4193,False,[],3902.371744155884,0.6325757575757576,0.6284627092846271,0.553673202614379,0.7413333333333333,0.22273501379862493,0.6989345509893456,0.6361746440426405,28,17,80,139,0.7142857142857143,0.6944444444444444,0.60625,0.8125,0.21782130105435032,0.7962962962962963,0.6245563058319261,2,1,5,13
1,2026-07-25T17:46:42.710195+00:00,0.02,5,5,4049,20266247,1073,244,85,21,0,282,791,77,167,6,15,139,75,64,3.956878326327569,1.8856450447565294,2.0712332815710397,4930,False,[],4950.665365695953,0.5573770491803278,0.44218057391710086,0.428125,0.7,0.3023592262891575,0.40703009565285014,0.8603118572701866,10,67,41,126,0.6190476190476191,0.48333333333333334,0.475,0.75,0.27460527596256135,0.4222222222222222,0.7753972413128916,1,5,3,12
1,2026-07-25T18:50:16.290267+00:00,0.02,6,1,5058,20266868,1064,253,84,22,0,242,822,117,136,10,12,183,110,73,4.157047559051534,2.0293072318891063,2.127740327162428,3606,False,[],3813.4831824302673,0.541501976284585,0.5299459527400704,0.5236332943773536,0.6158940397350994,0.28146164536064605,0.5779286073403721,0.7796319770109309,44,73,43,93,0.5,0.475,0.44367816091954027,0.6206896551724138,0.26858237758774944,0.6,0.7440586440995003,2,8,3,9
1,2026-07-25T19:42:50.480310+00:00,0.02,6,2,5058,20266965,1037,280,85,21,0,315,722,44,236,3,18,135,74,61,3.7221869337081444,1.2569209206558298,2.4652660130523145,3713,False,[],3154.1367623806,0.7214285714285714,0.5851309707241911,0.5647321428571428,0.8258928571428571,0.17880063230218673,0.6254815100154083,0.5330460681101289,17,27,51,185,0.8571428571428571,0.7777777777777777,0.7428571428571429,0.9142857142857143,0.15251924791746557,0.7037037037037037,0.4791043749211361,2,1,2,16
1,2026-07-25T21:17:28.630826+00:00,0.02,6,3,5058,20267062,1051,266,85,21,0,305,746,54,212,3,18,157,72,85,3.5843444815909606,1.4383465143619105,2.14599796722905,5209,False,[],5677.625055551529,0.7819548872180451,0.6837875611460518,0.6762360446570973,0.861244019138756,0.16154042167232738,0.8208857442348008,0.49970871576687276,28,26,32,180,0.8095238095238095,0.75,0.6911764705882353,0.8823529411764706,0.16093308542188445,0.8703703703703705,0.5016514570681795,2,1,3,15
1,2026-07-25T22:41:48.227345+00:00,0.02,6,4,5058,20267159,1091,226,85,21,0,292,799,67,159,5,16,147,89,58,4.048691386039309,1.488475437508896,2.560215948530413,4945,False,[],5059.5202651023865,0.6371681415929203,0.6039613254482306,0.5935964912280702,0.7266666666666667,0.2325318701468609,0.6005819956819676,0.6732349313130739,35,32,50,109,0.6666666666666666,0.64375,0.6100795755968169,0.7586206896551724,0.227771508320554,0.5625,0.6579696464451045,3,2,5,11
1,2026-07-25T23:36:35.130160+00:00,0.02,6,5,5058,20267256,1025,292,85,21,0,282,743,77,215,5,16,149,77,72,3.6213115074206144,1.2219626167789102,2.399348890641704,3150,False,[],3286.819927930832,0.6917808219178082,0.6573240712775597,0.6386138613861386,0.7772277227722773,0.19833532310339652,0.7357293868921777,0.5812553524102465,45,32,58,157,0.6666666666666666,0.64375,0.6100795755968169,0.7586206896551724,0.18649870089496998,0.7749999999999999,0.5561993976589216,3,2,5,11
1,2026-07-26T00:48:46.986179+00:00,0.02,7,1,6067,20267877,1012,305,84,22,0,288,724,71,234,4,18,151,88,63,3.7043440128618386,1.6451669172383845,2.059177095623454,4696,False,[],4331.789028644562,0.7508196721311475,0.6462922836162273,0.6477203647416413,0.8382978723404255,0.20232711511292012,0.5782773564463706,0.6056220402944876,32,39,37,197,0.8181818181818182,0.6944444444444444,0.6944444444444444,0.8888888888888888,0.18162171627363077,0.5277777777777778,0.5568481239933163,2,2,2,16
1,2026-07-26T02:14:03.889625+00:00,0.02,7,2,6067,20267974,1084,233,85,21,0,304,780,55,178,4,17,149,62,87,4.017728291000822,1.3586148363538086,2.659113454647013,4768,False,[],5116.846517562866,0.759656652360515,0.7359039836567927,0.7040464525494465,0.8323353293413174,0.17075985604489738,0.8138917262512768,0.5182955655010889,38,17,39,139,0.8095238095238095,0.8823529411764706,0.7666666666666666,0.8666666666666667,0.15779195383137015,0.8529411764705883,0.49353264412591796,4,0,4,13
1,2026-07-26T03:19:45.215220+00:00,0.02,7,3,6067,20268071,1043,274,85,21,0,259,784,100,174,7,14,137,70,67,3.8763059460852674,1.2554180163424462,2.620887929742821,4224,False,[],3940.8388974666595,0.7408759124087592,0.7151724137931035,0.7173821457107576,0.7988668555240793,0.18491542003455938,0.8052298850574712,0.5540976678710806,62,38,33,141,0.8095238095238095,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.17329283689853067,0.9285714285714286,0.5339125415327496,5,2,2,12
1,2026-07-26T05:13:08.830828+00:00,0.02,7,4,6067,20268168,1086,231,85,21,0,324,762,35,196,4,17,137,68,69,4.068940402299631,1.489040557993576,2.5798998443060555,6758,False,[],6803.540135145187,0.7445887445887446,0.6499999999999999,0.6090922128208806,0.8392370572207084,0.17747584872614616,0.6816326530612244,0.5277236835218548,18,17,42,154,0.7619047619047619,0.6617647058823529,0.6464646464646464,0.8484848484848485,0.17655304415802858,0.7205882352941176,0.5295408395152108,2,2,3,14
1,2026-07-26T06:54:24.778447+00:00,0.02,7,5,6067,20268265,1043,274,85,21,0,261,782,98,176,7,14,144,97,47,3.847317784675397,2.022704532602802,1.824613252072595,6246,False,[],6075.80807518959,0.5875912408759124,0.536525974025974,0.5364623100531477,0.6904109589041096,0.2500543184530842,0.5707908163265306,0.6981565728413864,35,63,50,126,0.6666666666666666,0.6071428571428571,0.6100795755968169,0.7586206896551724,0.24611381850760577,0.5204081632653061,0.6922245042133733,3,4,3,11
1,2026-07-26T08:10:31.071416+00:00,0.02,8,1,7076,20268886,1058,259,84,22,0,281,777,78,181,5,17,162,76,86,3.861654201289639,1.3740781899541616,2.4875760113354772,4024,False,[],4566.211558103561,0.7297297297297297,0.7446168012466354,0.7103463701431493,0.7852760736196319,0.18638501337718688,0.8160504320725315,0.557058966782426,61,17,53,128,0.8181818181818182,0.8117647058823529,0.7708333333333333,0.875,0.1685337300167456,0.8705882352941177,0.5173515424187148,4,1,3,14
1,2026-07-26T09:17:36.613184+00:00,0.02,8,2,7076,20268983,1072,245,85,21,0,301,771,58,187,5,16,158,87,71,3.900701653503347,1.5618039551191032,2.338897698384244,4082,False,[],4025.487113237381,0.6938775510204082,0.543748847501383,0.5454545454545454,0.8051948051948052,0.21253407639061853,0.5560114327862806,0.6159980682574823,15,43,32,155,0.7142857142857143,0.5375,0.5367647058823529,0.8235294117647058,0.21257713696080613,0.5,0.617233815472097,1,4,2,14
1,2026-07-26T10:17:53.188460+00:00,0.02,8,3,7076,20269080,1065,252,85,21,0,272,793,87,165,6,15,151,83,68,3.963183560204925,1.4752641260274686,2.4879194341774564,3630,False,[],3616.0350856781006,0.6309523809523809,0.5796238244514107,0.5810136765888978,0.7256637168141593,0.2524816964785789,0.5464994775339603,0.7197528413412845,36,51,42,123,0.7619047619047619,0.7333333333333334,0.7214854111405835,0.8275862068965517,0.2278346284960954,0.5666666666666667,0.6560329442270547,4,2,3,12
1,2026-07-26T11:04:42.990309+00:00,0.02,8,4,7076,20269177,1020,297,85,21,0,307,713,52,245,4,17,166,104,62,3.4638657212199178,1.5705262668780051,1.8933394543419126,3482,False,[],2809.71337389946,0.8249158249158249,0.7651098901098901,0.7318005001389274,0.8898305084745762,0.15869784244292168,0.8321821036106751,0.49469708692595254,35,17,35,210,0.9047619047619048,0.8455882352941176,0.8455882352941176,0.9411764705882353,0.14921954460338133,0.9558823529411764,0.47940689748677606,3,1,1,16
1,2026-07-26T12:19:37.845259+00:00,0.02,8,5,7076,20269274,1053,264,85,21,0,275,778,84,180,6,15,148,63,85,4.103307258120708,1.4298056539846584,2.6735016041360495,4137,False,[],4494.773601293564,0.6893939393939394,0.6198412698412699,0.6241405653170359,0.7807486631016043,0.1852704966780636,0.7806878306878307,0.5482529941376713,36,48,34,146,0.7619047619047619,0.6833333333333333,0.6920821114369502,0.8387096774193549,0.18310132253512035,0.8,0.5455854756082293,3,3,2,13
1,2026-07-26T13:24:08.512145+00:00,0.02,9,1,8085,20269895,1053,264,84,22,0,336,717,23,241,2,20,169,85,84,3.792445555969607,1.5360332355485298,2.2564123204210773,3699,False,[],3870.591638326645,0.8068181818181818,0.8351975464549883,0.6614278170342244,0.8832951945080092,0.1512787440193681,0.868302363341151,0.47418239547132607,20,3,48,193,0.8181818181818182,0.9,0.6944444444444444,0.8888888888888888,0.1546079788801089,0.9,0.4874484987033446,2,0,4,16
1,2026-07-26T14:34:24.015165+00:00,0.02,9,2,8085,20269992,1026,291,85,21,0,262,764,97,194,6,15,126,59,67,3.899377032474149,1.4435046660364605,2.4558723664376885,4605,False,[],4215.440325498581,0.7285223367697594,0.7139175257731958,0.7051066613645984,0.7882037533512064,0.18986015314300347,0.7835051546391752,0.5621195632955718,65,32,47,147,0.8095238095238095,0.8166666666666667,0.7857142857142857,0.8571428571428571,0.18594947457338723,0.7666666666666667,0.5560240018199332,5,1,3,12
